Date;Open;High;Low;Close;Adj Close;Volume
2012-08-16;1.235788;1.238339;1.229330;1.235788;1.235788;0
2012-08-19;1.233350;1.236843;1.229701;1.233259;1.233259;0
2012-08-20;1.235178;1.248751;1.234797;1.235330;1.235330;0
2012-08-21;1.247661;1.248360;1.243500;1.247661;1.247661;0
2012-08-22;1.253447;1.258900;1.252756;1.253447;1.253447;0
2012-08-23;1.256124;1.256755;1.248920;1.256124;1.256124;0
2012-08-26;1.250453;1.253620;1.249157;1.250438;1.250438;0
2012-08-27;1.250156;1.257229;1.246836;1.250156;1.250156;0
2012-08-28;1.257229;1.257229;1.252210;1.257229;1.257229;0
2012-08-29;1.253133;1.256400;1.249531;1.253133;1.253133;0
2012-08-30;1.251095;1.262901;1.249688;1.251095;1.251095;0
2012-09-02;1.257703;1.260300;1.256124;1.257703;1.257703;0
2012-09-03;1.258653;1.262626;1.255966;1.258653;1.258653;0
2012-09-04;1.253761;1.262148;1.250469;1.253447;1.253447;0
2012-09-05;1.260239;1.264223;1.256439;1.260239;1.260239;0
2012-09-06;1.263264;1.280197;1.262786;1.263264;1.263264;0
2012-09-09;1.279591;1.280410;1.277302;1.279591;1.279591;0
2012-09-10;1.276161;1.287001;1.276031;1.276161;1.276161;0
2012-09-11;1.285182;1.293661;1.284604;1.285182;1.285182;0
2012-09-12;1.290323;1.293159;1.288710;1.290323;1.290323;0
2012-09-13;1.299376;1.316810;1.298533;1.299376;1.299376;0
2012-09-16;1.311648;1.316621;1.308789;1.311648;1.311648;0
2012-09-17;1.310960;1.311407;1.304308;1.311011;1.311011;0
2012-09-18;1.304631;1.308558;1.299714;1.304631;1.304631;0
2012-09-19;1.305824;1.305995;1.292310;1.305824;1.305824;0
2012-09-20;1.297353;1.304495;1.296176;1.297353;1.297353;0
2012-09-23;1.296899;1.298027;1.289491;1.296849;1.296849;0
2012-09-24;1.294163;1.297050;1.288809;1.294163;1.294163;0
2012-09-25;1.289990;1.291322;1.284093;1.290006;1.290006;0
2012-09-26;1.288162;1.290156;1.283664;1.288162;1.288162;0
2012-09-27;1.291322;1.295840;1.284210;1.291322;1.291322;0
2012-09-30;1.280672;1.293494;1.280672;1.280902;1.280902;0
2012-10-01;1.288826;1.295919;1.288494;1.288826;1.288826;0
2012-10-02;1.291489;1.293828;1.288162;1.291656;1.291656;0
2012-10-03;1.292491;1.300981;1.291322;1.292324;1.292324;0
2012-10-04;1.301575;1.307190;1.299714;1.301744;1.301744;0
2012-10-07;1.301575;1.301575;1.294049;1.301575;1.301575;0
2012-10-08;1.297690;1.299300;1.286836;1.297690;1.297690;0
2012-10-09;1.285843;1.291206;1.283977;1.285843;1.285843;0
2012-10-10;1.286008;1.295169;1.283038;1.285843;1.285843;0
2012-10-11;1.293326;1.299039;1.292491;1.293326;1.293326;0
2012-10-14;1.294163;1.298027;1.289823;1.294331;1.294331;0
2012-10-15;1.296849;1.306199;1.295337;1.296849;1.296849;0
2012-10-16;1.310788;1.313781;1.308729;1.310788;1.310788;0
2012-10-17;1.311648;1.312899;1.308260;1.311648;1.311648;0
2012-10-18;1.307019;1.307901;1.301609;1.306916;1.306916;0
2012-10-21;1.302253;1.308044;1.302253;1.302253;1.302253;0
2012-10-22;1.307019;1.307190;1.295350;1.307019;1.307019;0
2012-10-23;1.297353;1.299900;1.292370;1.297353;1.297353;0
2012-10-24;1.296512;1.302200;1.294415;1.296512;1.296512;0
2012-10-25;1.293828;1.295673;1.289175;1.293828;1.293828;0
2012-10-29;1.292324;1.293695;1.288992;1.292407;1.292407;0
2012-10-30;1.290822;1.298364;1.288776;1.290822;1.290822;0
2012-10-31;1.296244;1.301914;1.294733;1.296260;1.296260;0
2012-11-01;1.296512;1.298300;1.292825;1.296512;1.296512;0
2012-11-02;1.294834;1.295401;1.283780;1.294834;1.294834;0
2012-11-05;1.282545;1.284300;1.276992;1.282791;1.282791;0
2012-11-06;1.280246;1.281900;1.276800;1.280246;1.280246;0
2012-11-07;1.280902;1.287619;1.273869;1.280803;1.280803;0
2012-11-08;1.275559;1.277599;1.272401;1.275998;1.275998;0
2012-11-09;1.274372;1.278936;1.269340;1.274535;1.274535;0
2012-11-12;1.272426;1.274048;1.270148;1.272394;1.272394;0
2012-11-13;1.270971;1.272200;1.266657;1.270971;1.270971;0
2012-11-14;1.271133;1.275800;1.270648;1.270971;1.270971;0
2012-11-15;1.272945;1.280246;1.272006;1.273237;1.273237;0
2012-11-16;1.278282;1.278445;1.269374;1.278445;1.278445;0
2012-11-19;1.275998;1.281851;1.274746;1.275950;1.275950;0
2012-11-20;1.276683;1.282397;1.276683;1.276944;1.276944;0
2012-11-21;1.281394;1.282990;1.274251;1.281443;1.281443;0
2012-11-22;1.286505;1.289900;1.283714;1.286505;1.286505;0
2012-11-23;1.287498;1.296850;1.286918;1.287515;1.287515;0
2012-11-26;1.297320;1.298027;1.294666;1.296596;1.296596;0
2012-11-27;1.299039;1.300559;1.292107;1.298701;1.298701;0
2012-11-28;1.293828;1.293996;1.288260;1.293828;1.293828;0
2012-11-29;1.295337;1.301101;1.293996;1.295337;1.295337;0
2012-11-30;1.297353;1.302860;1.297017;1.297353;1.297353;0
2012-12-03;1.299714;1.307600;1.299511;1.299680;1.299680;0
2012-12-04;null;null;null;null;null;null
2012-12-05;1.309929;1.312508;1.306353;1.309929;1.309929;0
2012-12-06;1.307019;1.308479;1.297943;1.307019;1.307019;0
2012-12-07;1.296344;1.297404;1.288240;1.296344;1.296344;0
2012-12-10;1.290656;1.294264;1.288826;1.290606;1.290606;0
2012-12-11;1.293828;1.300799;1.292992;1.293828;1.293828;0
2012-12-12;1.301236;1.305200;1.299697;1.301321;1.301321;0
2012-12-13;1.306677;1.310099;1.304521;1.306677;1.306677;0
2012-12-14;1.307873;1.312000;1.306848;1.307873;1.307873;0
2012-12-17;1.316656;1.317969;1.314752;1.316586;1.316586;0
2012-12-18;1.316482;1.321390;1.315738;1.316482;1.316482;0
2012-12-19;1.323101;1.330690;1.322524;1.323101;1.323101;0
2012-12-20;1.321353;1.329434;1.320603;1.321528;1.321528;0
2012-12-21;1.323802;1.323802;1.316900;1.323767;1.323767;0
2012-12-24;1.318218;1.323452;1.317211;1.318200;1.318200;0
2012-12-25;1.318392;1.320306;1.317402;1.318044;1.318044;0
2012-12-26;1.318218;1.325205;1.317523;1.318044;1.318044;0
2012-12-27;1.322751;1.328551;1.321493;1.322576;1.322576;0
2012-12-28;1.324854;1.325732;1.316638;1.325030;1.325030;0
2012-12-31;1.322751;1.323452;1.317697;1.322769;1.322769;0
2013-01-01;1.320132;1.322401;1.319592;1.320132;1.320132;0
2013-01-02;1.319784;1.329805;1.319435;1.319784;1.319784;0
2013-01-03;1.318392;1.318913;1.308900;1.318218;1.318218;0
2013-01-04;1.303101;1.306380;1.300052;1.303271;1.303271;0
2013-01-07;1.306848;1.309929;1.302060;1.306745;1.306745;0
2013-01-08;1.312336;1.313819;1.306762;1.312508;1.312508;0
2013-01-09;1.308387;1.309500;1.303900;1.308233;1.308233;0
2013-01-10;1.305364;1.321598;1.304104;1.305483;1.305483;0
2013-01-11;1.327316;1.336211;1.325205;1.327316;1.327316;0
2013-01-14;1.336005;1.340303;1.333840;1.336202;1.336202;0
2013-01-15;1.337793;1.339405;1.331079;1.337793;1.337793;0
2013-01-16;1.331026;1.332701;1.326084;1.330849;1.330849;0
2013-01-17;1.329080;1.337614;1.327105;1.329080;1.329080;0
2013-01-18;1.337256;1.339764;1.329734;1.337256;1.337256;0
2013-01-21;1.331913;1.333156;1.330130;1.332001;1.332001;0
2013-01-22;1.331026;1.337301;1.327181;1.331150;1.331150;0
2013-01-23;1.331558;1.335800;1.327401;1.331398;1.331398;0
2013-01-24;1.330849;1.337793;1.328870;1.330849;1.330849;0
2013-01-25;1.336898;1.347911;1.335327;1.336934;1.336934;0
2013-01-28;1.346620;1.347551;1.342759;1.346602;1.346602;0
2013-01-29;1.344809;1.349182;1.341742;1.344628;1.344628;0
2013-01-30;1.349164;1.357700;1.348363;1.349164;1.349164;0
2013-01-31;1.356852;1.359000;1.354401;1.356834;1.356834;0
2013-02-01;1.361100;1.369300;1.358890;1.361100;1.361100;0
2013-02-04;1.364722;1.364815;1.354830;1.364871;1.364871;0
2013-02-05;1.351078;1.356907;1.346439;1.351169;1.351169;0
2013-02-06;1.358327;1.359619;1.350238;1.358142;1.358142;0
2013-02-07;1.352265;1.357559;1.337370;1.352393;1.352393;0
2013-02-08;1.338545;1.342799;1.336541;1.338939;1.338939;0
2013-02-11;1.336720;1.341110;1.336005;1.336827;1.336827;0
2013-02-12;1.340303;1.347346;1.336827;1.340357;1.340357;0
2013-02-13;1.345171;1.351810;1.343120;1.345207;1.345207;0
2013-02-14;1.344447;1.345533;1.332030;1.344447;1.344447;0
2013-02-15;1.335292;1.339000;1.330938;1.335292;1.335292;0
2013-02-18;1.334223;1.337435;1.332550;1.334401;1.334401;0
2013-02-19;1.334935;1.337201;1.333156;1.334721;1.334721;0
2013-02-20;1.339585;1.343400;1.336505;1.339585;1.339585;0
2013-02-21;1.327316;1.328904;1.317171;1.327316;1.327316;0
2013-02-22;1.319435;1.324330;1.314900;1.319435;1.319435;0
2013-02-25;1.319435;1.331203;1.318287;1.319592;1.319592;0
2013-02-26;1.306506;1.311596;1.302000;1.306506;1.306506;0
2013-02-27;1.306933;1.312612;1.304291;1.306592;1.306592;0
2013-02-28;1.315097;1.316001;1.305995;1.315097;1.315097;0
2013-03-01;1.306165;1.310000;1.297050;1.305995;1.305995;0
2013-03-04;1.301744;1.302932;1.298364;1.301693;1.301693;0
2013-03-05;1.303594;1.307360;1.301406;1.303611;1.303611;0
2013-03-06;1.304802;1.307039;1.299000;1.304853;1.304853;0
2013-03-07;1.297858;1.311321;1.297673;1.297858;1.297858;0
2013-03-08;1.311131;1.313431;1.296000;1.311131;1.311131;0
2013-03-11;1.298870;1.302423;1.298533;1.298802;1.298802;0
2013-03-12;1.303237;1.307301;1.299380;1.303271;1.303271;0
2013-03-13;1.302932;1.306506;1.292507;1.302932;1.302932;0
2013-03-14;1.295840;1.298010;1.291281;1.295840;1.295840;0
2013-03-15;1.301236;1.310410;1.300390;1.301236;1.301236;0
2013-03-18;1.289823;1.297360;1.288245;1.289275;1.289275;0
2013-03-19;1.294498;1.296512;1.288992;1.294498;1.294498;0
2013-03-20;1.286505;1.297230;1.286505;1.286389;1.286389;0
2013-03-21;1.293996;1.295673;1.288500;1.294163;1.294163;0
2013-03-22;1.290489;1.300390;1.288992;1.290489;1.290489;0
2013-03-25;1.302423;1.304802;1.286736;1.302406;1.302406;0
2013-03-26;1.286008;1.288700;1.283460;1.285843;1.285843;0
2013-03-27;1.286041;1.286836;1.275631;1.286008;1.286008;0
2013-03-28;1.277465;1.284521;1.275836;1.277792;1.277792;0
2013-03-29;1.281394;1.283532;1.279492;1.281591;1.281591;0
2013-03-31;1.280557;1.286654;1.277433;1.280574;1.280574;0
2013-04-01;1.285017;1.287830;1.281430;1.285017;1.285017;0
2013-04-02;1.282051;1.286339;1.279263;1.282051;1.282051;0
2013-04-03;1.285017;1.288080;1.274980;1.285017;1.285017;0
2013-04-04;1.292658;1.304121;1.290139;1.292825;1.292825;0
2013-04-07;1.299207;1.303400;1.296916;1.299207;1.299207;0
2013-04-08;1.302932;1.309801;1.300930;1.302932;1.302932;0
2013-04-09;1.308044;1.311992;1.305653;1.308027;1.308027;0
2013-04-10;1.305313;1.314000;1.304631;1.305534;1.305534;0
2013-04-11;1.311475;1.312680;1.304039;1.311475;1.311475;0
2013-04-14;1.309689;1.310960;1.305619;1.309929;1.309929;0
2013-04-15;1.305193;1.314734;1.303118;1.305466;1.305466;0
2013-04-16;1.317870;1.319710;1.303900;1.317870;1.317870;0
2013-04-17;1.303441;1.308781;1.302423;1.303492;1.303492;0
2013-04-18;1.305313;1.311709;1.305142;1.305313;1.305313;0
2013-04-21;1.305824;1.308404;1.301800;1.305568;1.305568;0
2013-04-22;1.305995;1.308216;1.297438;1.306165;1.306165;0
2013-04-23;1.299376;1.303100;1.296200;1.299444;1.299444;0
2013-04-24;1.301744;1.309260;1.299326;1.301744;1.301744;0
2013-04-25;1.300728;1.304631;1.299349;1.300728;1.300728;0
2013-04-28;1.304291;1.311527;1.303441;1.304257;1.304257;0
2013-04-29;1.309586;1.318600;1.305977;1.309586;1.309586;0
2013-04-30;1.316898;1.324152;1.316205;1.316829;1.316829;0
2013-05-01;1.318218;1.321701;1.304461;1.318218;1.318218;0
2013-05-02;1.306506;1.315097;1.303747;1.306506;1.306506;0
2013-05-05;1.312336;1.313888;1.305681;1.312336;1.312336;0
2013-05-06;1.307531;1.313301;1.306848;1.307019;1.307019;0
2013-05-07;1.307702;1.318971;1.307531;1.307702;1.307702;0
2013-05-08;1.316136;1.317801;1.308911;1.316136;1.316136;0
2013-05-09;1.303441;1.305142;1.293780;1.303441;1.303441;0
2013-05-12;1.296899;1.299599;1.294420;1.296529;1.296529;0
2013-05-13;1.298752;1.302592;1.294800;1.298802;1.298802;0
2013-05-14;1.293695;1.294197;1.284423;1.293711;1.293711;0
2013-05-15;1.288394;1.292740;1.284835;1.288245;1.288245;0
2013-05-16;1.288328;1.289000;1.280000;1.288328;1.288328;0
2013-05-19;1.283005;1.287701;1.282166;1.283565;1.283565;0
2013-05-20;1.289191;1.291699;1.284505;1.289108;1.289108;0
2013-05-21;1.292023;1.299701;1.286690;1.291906;1.291906;0
2013-05-22;1.284389;1.295199;1.282451;1.284208;1.284208;0
2013-05-23;1.292441;1.299005;1.290606;1.292507;1.292507;0
2013-05-26;1.293695;1.295199;1.291656;1.293778;1.293778;0
2013-05-27;1.293695;1.294700;1.285491;1.293393;1.293393;0
2013-05-28;1.284703;1.296899;1.283971;1.284637;1.284637;0
2013-05-29;1.294767;1.306100;1.293594;1.294783;1.294783;0
2013-05-30;1.304308;1.304938;1.294679;1.304393;1.304393;0
2013-06-02;1.299511;1.310360;1.295706;1.299646;1.299646;0
2013-06-03;1.307292;1.309819;1.304480;1.307292;1.307292;0
2013-06-04;1.307292;1.311211;1.305688;1.307343;1.307343;0
2013-06-05;1.309312;1.327200;1.307617;1.309329;1.309329;0
2013-06-06;1.324381;1.327510;1.319470;1.324556;1.324556;0
2013-06-09;1.322401;1.324060;1.318060;1.322401;1.322401;0
2013-06-10;1.322401;1.331611;1.318060;1.322401;1.322401;0
2013-06-11;1.322401;1.335970;1.318060;1.322401;1.322401;0
2013-06-12;1.333938;1.338899;1.328120;1.333956;1.333956;0
2013-06-13;1.336755;1.337095;1.329929;1.336791;1.336791;0
2013-06-16;1.335096;1.336100;1.331969;1.334864;1.334864;0
2013-06-17;1.336344;1.341256;1.332853;1.336309;1.336309;0
2013-06-18;1.338796;1.341340;1.338616;1.338993;1.338993;0
2013-06-19;1.328745;1.330106;1.316470;1.329186;1.329186;0
2013-06-20;1.323697;1.325399;1.311161;1.323557;1.323557;0
2013-06-23;1.310410;1.312300;1.306300;1.310530;1.310530;0
2013-06-24;1.313094;1.314942;1.306780;1.313232;1.313232;0
2013-06-25;1.308044;1.308746;1.298710;1.307976;1.307976;0
2013-06-26;1.301456;1.304999;1.300431;1.301338;1.301338;0
2013-06-27;1.303475;1.309998;1.299258;1.303594;1.303594;0
2013-06-30;1.301389;1.306570;1.300830;1.301406;1.301406;0
2013-07-01;1.306916;1.307810;1.299495;1.306762;1.306762;0
2013-07-02;1.297825;1.303010;1.292669;1.297892;1.297892;0
2013-07-03;1.300915;1.302304;1.288700;1.301084;1.301084;0
2013-07-04;1.290606;1.290806;1.281099;1.290772;1.290772;0
2013-07-07;1.282791;1.287697;1.281320;1.282907;1.282907;0
2013-07-08;1.287001;1.289690;1.276300;1.287101;1.287101;0
2013-07-09;1.278331;1.286000;1.276715;1.278184;1.278184;0
2013-07-10;1.317644;1.317644;1.300889;1.318774;1.318774;0
2013-07-11;1.309792;1.310101;1.300060;1.309775;1.309775;0
2013-07-14;1.306097;1.308113;1.299748;1.305995;1.305995;0
2013-07-15;1.306114;1.315289;1.305449;1.305875;1.305875;0
2013-07-16;1.315305;1.317280;1.308750;1.315115;1.315115;0
2013-07-17;1.311630;1.312525;1.307172;1.311699;1.311699;0
2013-07-18;1.310994;1.314930;1.309055;1.311063;1.311063;0
2013-07-21;1.315599;1.321881;1.314499;1.315997;1.315997;0
2013-07-22;1.319035;1.322699;1.316482;1.319035;1.319035;0
2013-07-23;1.322262;1.325500;1.319139;1.322332;1.322332;0
2013-07-24;1.319052;1.323900;1.316839;1.319087;1.319087;0
2013-07-25;1.327598;1.329800;1.325381;1.327422;1.327422;0
2013-07-28;1.328656;1.329701;1.324160;1.328745;1.328745;0
2013-07-29;1.326401;1.330021;1.323790;1.326365;1.326365;0
2013-07-30;1.326647;1.329900;1.321800;1.326489;1.326489;0
2013-07-31;1.330106;1.331097;1.319850;1.330141;1.330141;0
2013-08-01;1.321266;1.329400;1.319174;1.321196;1.321196;0
2013-08-04;1.327915;1.330199;1.323741;1.327898;1.327898;0
2013-08-05;1.325908;1.332291;1.324740;1.325750;1.325750;0
2013-08-06;1.330619;1.333300;1.326717;1.330814;1.330814;0
2013-08-07;1.333831;1.339700;1.332996;1.334098;1.334098;0
2013-08-08;1.337900;1.339201;1.333490;1.338007;1.338007;0
2013-08-11;1.333938;1.334116;1.327880;1.333938;1.333938;0
2013-08-12;1.329398;1.331609;1.323431;1.329292;1.329292;0
2013-08-13;1.326700;1.328000;1.323949;1.326559;1.326559;0
2013-08-14;1.326594;1.330707;1.320910;1.326418;1.326418;0
2013-08-15;1.335096;1.338000;1.331939;1.335399;1.335399;0
2013-08-18;1.332996;1.337399;1.331682;1.332907;1.332907;0
2013-08-19;1.333600;1.345021;1.332427;1.333387;1.333387;0
2013-08-20;1.342102;1.342696;1.335861;1.342102;1.342102;0
2013-08-21;1.334258;1.336684;1.330176;1.334294;1.334294;0
2013-08-22;1.335631;1.341000;1.333653;1.335506;1.335506;0
2013-08-25;1.338867;1.339210;1.335889;1.338652;1.338652;0
2013-08-26;1.337793;1.339998;1.332671;1.337918;1.337918;0
2013-08-27;1.339208;1.339764;1.330830;1.339208;1.339208;0
2013-08-28;1.333582;1.334098;1.322122;1.333493;1.333493;0
2013-08-29;1.323714;1.325346;1.317921;1.323627;1.323627;0
2013-09-01;1.320795;1.322900;1.318635;1.320830;1.320830;0
2013-09-02;1.319035;1.319697;1.314301;1.319000;1.319000;0
2013-09-03;1.317297;1.321811;1.316091;1.317402;1.317402;0
2013-09-04;1.320097;1.322087;1.311200;1.320062;1.320062;0
2013-09-05;1.311923;1.318705;1.310619;1.311837;1.311837;0
2013-09-08;1.317211;1.326300;1.316760;1.317419;1.317419;0
2013-09-09;1.325592;1.327801;1.323199;1.325803;1.325803;0
2013-09-10;1.326858;1.331420;1.324680;1.326629;1.326629;0
2013-09-11;1.331505;1.332392;1.326950;1.331558;1.331558;0
2013-09-12;1.329999;1.331950;1.325701;1.329893;1.329893;0
2013-09-15;1.335773;1.338600;1.334169;1.335934;1.335934;0
2013-09-16;1.333476;1.337000;1.332694;1.333796;1.333796;0
2013-09-17;1.335738;1.336700;1.333990;1.335791;1.335791;0
2013-09-18;1.352338;1.356999;1.351607;1.352302;1.352302;0
2013-09-19;1.353491;1.355001;1.350001;1.353418;1.353418;0
2013-09-22;1.353381;1.354601;1.348220;1.353455;1.353455;0
2013-09-23;1.349764;1.351801;1.346602;1.349892;1.349892;0
2013-09-24;1.347400;1.353500;1.346312;1.347182;1.347182;0
2013-09-25;1.351497;1.353001;1.347970;1.351698;1.351698;0
2013-09-26;1.348800;1.356600;1.347546;1.348618;1.348618;0
2013-09-29;1.349601;1.355579;1.348050;1.349546;1.349546;0
2013-09-30;1.352503;1.358801;1.351870;1.352521;1.352521;0
2013-10-01;1.352393;1.360541;1.350950;1.352338;1.352338;0
2013-10-02;1.359083;1.364601;1.358105;1.359102;1.359102;0
2013-10-03;1.362361;1.363308;1.358105;1.362416;1.362416;0
2013-10-06;1.356963;1.359200;1.354549;1.356999;1.356999;0
2013-10-07;null;null;null;null;null;null
2013-10-08;1.360063;1.360063;1.350160;1.359804;1.359804;0
2013-10-09;1.351936;1.354450;1.348951;1.352027;1.352027;0
2013-10-10;1.352704;1.358301;1.352082;1.352667;1.352667;0
2013-10-13;1.355620;1.359800;1.354700;1.355675;1.355675;0
2013-10-14;1.355748;1.357500;1.348210;1.355859;1.355859;0
2013-10-15;1.352082;1.356900;1.347560;1.352174;1.352174;0
2013-10-16;1.352247;1.368201;1.351735;1.352247;1.352247;0
2013-10-17;1.366998;1.370400;1.366046;1.366699;1.366699;0
2013-10-20;1.368120;1.368701;1.365329;1.368195;1.368195;0
2013-10-21;1.367297;1.378500;1.366400;1.367596;1.367596;0
2013-10-22;1.378094;1.379348;1.374340;1.377847;1.377847;0
2013-10-23;1.377942;1.382300;1.376879;1.378094;1.378094;0
2013-10-24;1.380167;1.383000;1.377591;1.380396;1.380396;0
2013-10-28;1.380605;1.381807;1.377710;1.380529;1.380529;0
2013-10-29;1.379101;1.381401;1.375501;1.378930;1.378930;0
2013-10-30;1.374363;1.377631;1.373400;1.374306;1.374306;0
2013-10-31;1.372458;1.374004;1.358862;1.372401;1.372401;0
2013-11-01;1.357976;1.358013;1.348140;1.357976;1.357976;0
2013-11-04;1.349364;1.352009;1.344502;1.349400;1.349400;0
2013-11-05;1.351607;1.352393;1.344972;1.351698;1.351698;0
2013-11-06;1.347291;1.354700;1.346874;1.347309;1.347309;0
2013-11-07;1.351771;1.353099;1.330580;1.351808;1.351808;0
2013-11-08;1.340896;1.343629;1.332131;1.340914;1.340914;0
2013-11-11;1.334543;1.341270;1.334543;1.334793;1.334793;0
2013-11-12;1.340878;1.345497;1.336389;1.340932;1.340932;0
2013-11-13;1.343833;1.345406;1.339260;1.343996;1.343996;0
2013-11-14;1.348436;1.349509;1.342201;1.348963;1.348963;0
2013-11-15;1.344773;1.350330;1.343470;1.344899;1.344899;0
2013-11-18;1.348327;1.354206;1.347564;1.348399;1.348399;0
2013-11-19;1.350257;1.354169;1.349036;1.350439;1.350439;0
2013-11-20;1.356300;1.356502;1.345929;1.356742;1.356742;0
2013-11-21;1.343364;1.347489;1.339999;1.343382;1.343382;0
2013-11-22;1.347219;1.353830;1.346348;1.347182;1.347182;0
2013-11-25;1.355234;1.355546;1.349073;1.355234;1.355234;0
2013-11-26;1.353308;1.356780;1.352349;1.352759;1.352759;0
2013-11-27;1.356907;1.361300;1.355932;1.356779;1.356779;0
2013-11-28;1.357423;1.361700;1.356594;1.357368;1.357368;0
2013-11-29;1.360359;1.362212;1.360008;1.360396;1.360396;0
2013-12-02;1.358659;1.361459;1.352814;1.358511;1.358511;0
2013-12-03;1.354261;1.359398;1.352558;1.354206;1.354206;0
2013-12-04;1.359102;1.359989;1.353030;1.359065;1.359065;0
2013-12-05;1.358696;1.366639;1.354531;1.358640;1.358640;0
2013-12-06;1.367091;1.369499;1.363230;1.366998;1.366998;0
2013-12-09;1.370821;1.373091;1.369510;1.370652;1.370652;0
2013-12-10;1.373796;1.379329;1.373626;1.374023;1.374023;0
2013-12-11;1.376595;1.379799;1.374440;1.376444;1.376444;0
2013-12-12;1.378531;1.380500;1.374829;1.378607;1.378607;0
2013-12-13;1.375081;1.376842;1.371084;1.375081;1.375081;0
2013-12-16;1.373815;1.379900;1.373815;1.373928;1.373928;0
2013-12-17;1.376178;1.378210;1.372701;1.376292;1.376292;0
2013-12-18;1.377107;1.378099;1.373479;1.377126;1.377126;0
2013-12-19;1.368307;1.369394;1.365113;1.368495;1.368495;0
2013-12-20;1.365598;1.370870;1.362583;1.365579;1.365579;0
2013-12-23;1.367877;1.371599;1.367430;1.367839;1.367839;0
2013-12-24;1.369825;1.369863;1.365579;1.369994;1.369994;0
2013-12-25;1.368195;1.370708;1.366400;1.368195;1.368195;0
2013-12-26;1.367708;1.370070;1.366736;1.366848;1.366848;0
2013-12-27;1.369563;1.388351;1.369394;1.369619;1.369619;0
2013-12-30;1.375194;1.381158;1.373000;1.375024;1.375024;0
2013-12-31;1.380777;1.381254;1.376120;1.381006;1.381006;0
2014-01-01;1.374495;1.377904;1.374400;1.374495;1.374495;0
2014-01-02;1.376595;1.377467;1.363271;1.376671;1.376671;0
2014-01-03;1.366624;1.367297;1.360170;1.366662;1.366662;0
2014-01-06;1.359582;1.364610;1.357279;1.359601;1.359601;0
2014-01-07;1.363066;1.365799;1.359878;1.363196;1.363196;0
2014-01-08;1.361693;1.363605;1.357202;1.361637;1.361637;0
2014-01-09;1.357257;1.363280;1.355489;1.357202;1.357202;0
2014-01-10;1.360711;1.368701;1.357810;1.360711;1.360711;0
2014-01-13;1.367222;1.368476;1.363931;1.367185;1.367185;0
2014-01-14;1.367091;1.369859;1.365029;1.366998;1.366998;0
2014-01-15;1.366811;1.367353;1.358260;1.366848;1.366848;0
2014-01-16;1.360119;1.364791;1.358806;1.359934;1.359934;0
2014-01-17;1.361563;1.362101;1.355693;1.361804;1.361804;0
2014-01-20;1.352832;1.356640;1.350931;1.352759;1.352759;0
2014-01-21;1.354536;1.356399;1.351863;1.354903;1.354903;0
2014-01-22;1.355748;1.358087;1.353541;1.355914;1.355914;0
2014-01-23;1.354518;1.368551;1.353363;1.354224;1.354224;0
2014-01-24;1.369000;1.373494;1.366494;1.368907;1.368907;0
2014-01-27;1.368813;1.371499;1.365540;1.368794;1.368794;0
2014-01-28;1.367596;1.368940;1.363180;1.367465;1.367465;0
2014-01-29;1.365430;1.368599;1.360450;1.365505;1.365505;0
2014-01-30;1.365915;1.366214;1.356061;1.365859;1.365859;0
2014-01-31;1.355859;1.356239;1.348109;1.355877;1.355877;0
2014-02-03;1.348818;1.351960;1.347931;1.348818;1.348818;0
2014-02-04;1.352283;1.354005;1.349564;1.352503;1.352503;0
2014-02-05;1.351662;1.355300;1.350040;1.351589;1.351589;0
2014-02-06;1.353491;1.362008;1.349109;1.353510;1.353510;0
2014-02-07;1.358973;1.364210;1.355579;1.359213;1.359213;0
2014-02-10;1.362027;1.365201;1.362027;1.361934;1.361934;0
2014-02-11;1.364592;1.368401;1.363130;1.364610;1.364610;0
2014-02-12;1.363903;1.365501;1.356300;1.363903;1.363903;0
2014-02-13;1.358899;1.369171;1.358696;1.359010;1.359010;0
2014-02-14;1.367765;1.371599;1.367484;1.367877;1.367877;0
2014-02-17;1.370257;1.372608;1.369282;1.369994;1.369994;0
2014-02-18;1.370708;1.376900;1.369619;1.370445;1.370445;0
2014-02-19;1.376103;1.377335;1.374200;1.376197;1.376197;0
2014-02-20;1.373174;1.376406;1.369019;1.373042;1.373042;0
2014-02-21;1.372062;1.375669;1.370351;1.372119;1.372119;0
2014-02-24;1.374004;1.376900;1.371011;1.373796;1.373796;0
2014-02-25;1.373513;1.376500;1.371870;1.373608;1.373608;0
2014-02-26;1.374646;1.375800;1.366579;1.374608;1.374608;0
2014-02-27;1.368195;1.369600;1.364498;1.368195;1.368195;0
2014-02-28;1.370746;1.382340;1.369529;1.370746;1.370746;0
2014-03-03;1.377543;1.379600;1.374986;1.377695;1.377695;0
2014-03-04;1.373645;1.377891;1.372232;1.373702;1.373702;0
2014-03-05;1.374306;1.374601;1.371084;1.374117;1.374117;0
2014-03-06;1.373249;1.384999;1.372269;1.373419;1.373419;0
2014-03-07;1.386463;1.391531;1.385425;1.386309;1.386309;0
2014-03-10;1.387752;1.389815;1.386328;1.387867;1.387867;0
2014-03-11;1.387694;1.387700;1.383528;1.387887;1.387887;0
2014-03-12;1.385752;1.390540;1.384489;1.385809;1.385809;0
2014-03-13;1.390395;1.396541;1.389893;1.390453;1.390453;0
2014-03-14;1.386578;1.393320;1.384980;1.386539;1.386539;0
